comparison_group,comparison,method_a,method_b,exp_a,exp_b,spf,log_source_a,log_source_b,metric_family,metric,p_adj_bh,n_valid,n_nan,mean_a,mean_b,mean_diff,ci_low,ci_high,W_stat,p_raw,effect_r,direction
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.0042724609375,15,10,1.2410858666666664,1.0604226666666667,0.1806631999999997,0.09574264250138469,0.2655837574986153,6.0,0.0008544921875,0.95,b_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.5265045166015625,15,10,30.11545233333333,30.761940733333336,-0.6464884000000062,-2.375887987145854,1.0829111871458532,45.0,0.42120361328125,0.625,a_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.18290773124502213,15,10,1.0722188000000001,0.9465047999999999,0.12571400000000021,-0.4913780455169986,0.7428060455169988,9.0,0.10974463874701328,0.925,b_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.890380859375,15,10,0.0095962,0.009678533333333333,-8.233333333333356e-05,-0.0011597813162676745,0.000995114649601007,57.0,0.890380859375,0.525,a_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,1.1920928955078125e-07,25,0,0.52175684,0.52108696,0.0006698800000000116,0.0005219322842472207,0.0008178277157527758,0.0,5.960464477539063e-08,1.0,b_better
temporal_ablation,arr_shift_rebin_36_vs_diffeo_only,Arr Shift + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_enh_scale_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,0.4842121727230406,24,1,0.39312050000000004,0.38701783333333334,0.006102666666666701,-0.011177978684946747,0.023383312018280072,115.0,0.4842121727230406,0.6166666666666667,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,ssim,1.841877804200497e-05,25,0,0.91972372,0.92184044,-0.002116719999999961,-0.002684044113760654,-0.001549395886239356,0.0,1.2279185361336645e-05,1.0,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,psnr,1.7881393432617188e-06,25,0,29.001709719999997,28.946135039999998,0.05557467999999943,0.03884037467001579,0.07230898532998392,5.0,5.960464477539062e-07,0.9846153846153847,a_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,spatial,lpips,0.006129205226898193,25,0,0.0347748,0.03558748,-0.0008126799999999962,-0.0013540190814760296,-0.0002713409185239688,63.0,0.006129205226898193,0.8061538461538462,a_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_corr,0.01678466796875,15,10,0.9949278666666667,0.9962489333333333,-0.0013210666666666482,-0.0024011052218767402,-0.00024102811145663029,14.0,0.0067138671875,0.8833333333333333,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,early_mae,0.0030517578125,15,10,1.2579682666666667,1.0604226666666667,0.1975456,0.10996617183585869,0.2851250281641413,5.0,0.0006103515625,0.9583333333333334,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,iauc10_err,0.3784942626953125,15,10,30.252364999999998,30.761940733333336,-0.5095757333333388,-2.2673153149946312,1.2481638483279633,41.0,0.30279541015625,0.6583333333333333,a_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,ttae_sec,0.18290773124502213,15,10,1.178773333333333,0.9465047999999999,0.23226853333333308,-0.6815089367214531,1.1460460033881197,9.0,0.10974463874701328,0.925,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,temporal,wash_in_slope_err,0.93408203125,15,10,0.0097634,0.009678533333333333,8.486666666666746e-05,-0.0010346921616370324,0.0012044254949703655,58.0,0.93408203125,0.5166666666666666,b_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,dc_mae,0.08439567601666008,25,0,0.52095768,0.52108696,-0.0001292800000000094,-0.00024592925832898866,-1.2630741671034544e-05,87.0,0.04219783800833004,0.7323076923076923,a_better
temporal_ablation,enh_scale_rebin_36_vs_diffeo_only,Enh Scale + Rebin,Diffeo Only,ei_diffeo_fop_cosine_lr_no_arrival_shift_36spf,ei_36spf_no_temporal_fop,36,test_inference_logs_mri_journal_revised.json,test_inference_logs_mri_journal_revised.json,mc,ssdu_nmse,0.670246776722805,24,1,0.39366691666666664,0.38701783333333334,0.0066490833333333055,-0.010639614473713945,0.02393778114038062,124.0,0.670246776722805,0.5866666666666667,b_better
